correct_spelling,wrong_spelling,symspell_correction,bert_correction,lstm_cnn_correction
telephoned,tallyfone,tallyfone,tallyfone,tallyfone
telephoned,telhonde,telhonde,telephone,telhonde
telephoned,telpron,telamon,telephone,telpron
telephoned,telpted,tempted,tempted,helped
telephoned,tepohed,deposed,stopped,stepped
telephoned,tepond,second,respond,tepond
temperature,aterau,lateral,waterway,aterau
temperature,tecpel,temple,tecpel,people
temperature,temetor,demeter,temperature,temperature
temperature,temmper,temper,temper,temper
temperature,temparte,template,temperature,temperature
temperature,tempater,tempter,temperature,taxpayer
temperature,tempeger,temper,temperature,temperature
temperature,tempem,tempe,tempem,temper
temperature,temperjor,emperor,temperature,temporary
temperature,tempersh,tempers,temperature,temperature
temperature,tempersher,tempersher,temperature,temperature
temperature,tempertrag,tempertrag,temperature,temperature
temperature,tempetrue,tempetrue,temperature,temperature
temperature,tempir,temper,temper,temper
temperature,temppure,tempura,temperature,temperature
temperature,tempreage,temperate,temperature,temperature
temperature,temprecer,temprecer,temprecer,temperature
temperature,temprecher,temprecher,temperature,temperature
temperature,tempreches,tempreches,tempreches,tempreches
temperature,tempricher,tempricher,tempricher,temperature
temperature,temptercher,temptercher,temptercher,temperature
temperature,temptige,tempting,temperature,temperature
temperature,temputar,templar,temputar,temperature
temperature,temreter,demeter,temperature,temperature
temperature,temt,text,tent,test
temperature,temter,tester,tender,tender
temperature,teperar,tempera,temperature,temperature
temperature,tepuretire,tepuretire,temperature,temperature
temperature,terperche,terperche,terperche,terperche
temperature,theapitor,theapitor,therapist,theapitor
temperature,tmera,tamera,there,terms
temperature,trar,tray,that,that
temporarily,denficaly,denficaly,significantly,definitely
temporarily,temarally,temporally,temporarily,temporarily
temporarily,temaraly,temaraly,temporarily,temporary
temporarily,temeperly,temeperly,temporarily,temeperly
temporarily,temeraley,temeraley,temporarily,temeraley
temporarily,temiparly,temiparly,temporarily,temiparly
temporarily,temperatory,temperature,temporary,temporary
temporarily,temperially,temporally,temporarily,temperially
temporarily,temperreally,temperreally,temporarily,temperreally
temporarily,tempore,empire,tempore,temperature
temporarily,tenarary,tenarary,temporarily,temporary
temporarily,tenpiorly,tenpiorly,temporarily,temporary
temporarily,tenpuartly,tenpuartly,temporarily,temporarily
terrible,teral,teal,terrible,teral
terrible,terdal,trial,terrible,terrible
that,anthe,anthem,that,that
themselves,then_sloses,then_sloses,then _ close,themselves
they,thaire,their,they,they
they're,thier,their,there,their
thieves,feste,fest,fest,fate
thieves,fevers,fevers,fevers,fevers
thieves,theiths,theirs,thieves,thieves
thin,feh,few,few,few
thin,fihh,fish,fish,fish
thin,fomer,former,former,former
thin,foram,forum,foam,from
thin,frene,free,thin,free
things,fens,fens,things,fans
thorough,terrol,terror,terror,terrible
thorough,therior,their,theirs,theory
thorough,thero,there,the,the
thorough,therol,theron,therol,thereof
thorough,therow,throw,throw,throw
thorough,thoughtu,thought,thought,thought
thorough,thoura,hours,thoura,thought
thorough,thourah,though,thought,thought
thorough,thoural,choral,thorough,thoural
thorough,thourghl,though,thought,through
thorough,thourghly,thourghly,thoroughly,thoroughly
thorough,thourgho,though,thorough,thought
thorough,thourl,hours,though,thought
thorough,thourrow,thourrow,thorough,thrower
thorough,thrlow,throw,thorough,throw
thorough,throwal,throw,through,thrown
thorough,thural,rural,thorough,thural
thorough,thurol,throw,thurol,through
thorough,thurow,throw,through,through
thoroughly,therally,thermally,thoroughly,therally
thoroughly,theroly,theory,thoroughly,therapy
thoroughly,thorally,totally,thoroughly,thoroughly
thoroughly,thorly,thorny,thoroughly,hourly
thoroughly,thougherly,thougherly,thoughtlessly,thoroughly
thoroughly,thourally,thourally,thoroughly,thoroughly
thoroughly,thouraly,hourly,thoroughly,thoroughly
thoroughly,thourely,hourly,thoroughly,thoroughly
thoroughly,thourghally,thourghally,thoroughly,thoroughly
thoroughly,thourily,hourly,thoroughly,thoroughly
thoroughly,thourlly,hourly,thoroughly,hourly
thoroughly,thourly,hourly,thoroughly,hourly
thoroughly,thouroly,hourly,thoroughly,thoroughly
thoroughly,torrially,cordially,thoroughly,torrially
thought,thoy,they,thought,the
thoughtlessly,thorought,thorough,thorough,throughout
through,rowit,root,through,through
toboggan,taboog,taboo,taboo,taboo
toboggan,talogon,saloon,religion,talogon
toboggan,terbogen,verboten,nitrogen,terbogen
toboggan,tobag,tobago,kitbag,tobacco
together,togearthy,togearthy,together,togearthy
tonnage,countages,countries,counties,countages
tonnage,cunnidge,cunning,candidate,cunnidge
tonnage,talmuge,talmud,trauma,take
tonnage,toneus,tones,bonus,toneus
tonnage,tunach,tanach,stomach,tunach
tonnage,tunegg,tune,tuning,tuning
touched,cher,cher,her,her
touched,tacah,tach,touched,tacah
touched,tesded,tested,tested,tested
touched,thach,teach,teacher,teach
touched,theed,thee,themed,third
touched,tiups,tips,troops,tips
touched,toght,tight,tight,tight
touched,trosh,trash,trash,trash
touched,turst,trust,trust,trust
touched,tuses,uses,touched,types
touched,tust,just,just,just
touched,tutet,tue,touched,taught
tournament,teramant,teramant,terminal,treatment
tournament,termanent,permanent,tournament,tournament
tournament,termenent,permanent,tournament,tournament
tournament,termenont,termenont,tournament,tournament
tournament,terminent,permanent,tournament,terminal
tournament,ternimate,terminate,estimate,terminate
tournament,tormenment,tormenment,tournament,torment
tournament,tormentement,tormentement,harassment,tournament
tournament,touremount,touremount,tournament,touremount
tournament,tourmad,toured,tournament,turned
tournament,tuarninent,tuarninent,tournament,tournament
tournament,turimant,turimant,tournament,tournament
tournament,turminate,terminate,tournament,turminate
tournament,turminent,turminent,tournament,tournament
tournament,turmonent,turmonent,tournament,tournament
tracksuit,crake_suit,crake_suit,crake - suit,crake_suit
tracksuit,crast,coast,crust,crash
tracksuit,crot_sot,crot_sot,crot _ sot,crot_sot
tracksuit,fraske_stinte,fraske_stinte,fraske _ stinte,fraske_stinte
tracksuit,san_sote,san_sote,san _ sote,san_sote
tracksuit,tack_soot,tack_soot,tax _ soot,tack_soot
tracksuit,tack_sote,tack_sote,tack _ sote,tack_sote
tracksuit,tack_tot,tack_tot,tack _ tot,tack_tot
tracksuit,tak_sar,tak_sar,Tak _ sar,tak_sar
tracksuit,taksot,tarot,tasks,taksot
tracksuit,taren_deng,taren_deng,taren _ deng,taren_deng
tracksuit,tarseet,target,target,target
tracksuit,thiksawet,thiksawet,thiksawet,thiksawet
tracksuit,thracant,thracian,thracant,thracant
tracksuit,thret,three,threats,threat
tracksuit,tone_setch,tone_setch,tone _ setch,tone_setch
tracksuit,tornk_suint,tornk_suint,tornk _ suint,tornk_suint
tracksuit,tour_soter,tour_soter,tour _ soter,tour_soter
tracksuit,trach_soot,trach_soot,track _ soot,trach_soot
tracksuit,track-sl,tracks,track - on,track - is
tracksuit,tract_siut,tract_siut,tract _ siut,tract_siut
tracksuit,trak_shute,trak_shute,track _ suite,trak_shute
tracksuit,trak_soat,trak_soat,track _ that,transport
tracksuit,trik_sack,trik_sack,trick _ sack,trik_sack
tracksuit,trock_soot,trock_soot,trick _ suit,trock_soot
traffic,farolc,carol,traffic,fall
traffic,roads,roads,roads,roads
traffic,taame,tame,traffic,team
traffic,tac,tax,tax,tax
traffic,tacter,taster,character,teacher
traffic,tafeate,maleate,targeted,traffic
traffic,tafter,after,traffic,tafter
traffic,tairer,fairer,traffic,tairer
traffic,tarnftian,tarnation,traffic,tarnftian
traffic,tatif,taif,traffic,that
traffic,tatlek,title,traffic,talk
traffic,taveging,tagging,traffic,taveging
traffic,tavek,tavel,traffic,take
traffic,tavit,tacit,traffic,tacit
traffic,terrec,terry,traffic,terra
traffic,thaiech,thatch,traffic,thaiech
traffic,tinict,tinct,traffic,tonight
traffic,tiornef,tiornef,traffic,tiornef
traffic,tracky,track,traffic,track
traffic,traph,graph,trap,trapped
traffic,trare,trade,traffic,trade
tragedy,tradagcy,tradagcy,tragedy,tragedy
tragedy,tradgu,trade,tragedy,trade
tragedy,tradialy,radial,gradually,tragedy
tragedy,tradicle,radicle,tragedy,tradicle
tragedy,tradige,trade,tragedy,trade
tragedy,tradjetive,tradjetive,tradjetive,tradjetive
tragedy,tragadies,tragedies,tragedies,tragedies
tragedy,tragually,gradually,tragically,gradually
tragedy,tredige,dredge,tragedy,triage
tragedy,tredigity,tredigity,tragedy,tragedy
tragedy,tredigy,prodigy,tragedy,tragedy
tragedy,trodigy,prodigy,tragedy,tragedy
tragedy,tryadry,tryadry,tragedy,starry
train,tegne,tenge,train,take
training,charing,sharing,charging,sharing
training,trichting,tricking,training,training
transferred,tranfer,transfer,transfer,transfer
transferred,transfur,transfer,transfer,transfer
trial-run,chanran,chairman,chanran,chairman
trial-run,chid_run,chid_run,child - run,children
trial-run,coyal_run,coyal_run,coal - run,coyal_run
trial-run,nir,air,nor,air
trial-run,ril_ron,aileron,ril _ ron,ril_ron
trial-run,tale_run,tale_run,take - run,tale_run
trial-run,talyron,talon,talyron,talyron
trial-run,thiyll_rane,thiyll_rane,thrill _ rane,thiyll_rane
trial-run,tihen_van,tihen_van,tihen _ van,tihen_van
trial-run,tile_run,tile_run,tile - run,tile_run
trial-run,tirel,tired,tireless,tired
trial-run,tisw_run,tisw_run,this - run,tisw_run
trial-run,trid_ran,trimaran,tried _ ran,trid_ran
trial-run,tril,trial,trial,trial
trial-run,trler_run,trler_run,ruler _ run,trler_run
trial-run,try_run,try_run,try - run,try
trial-run,tryle_run,tryle_run,triple - run,tryle_run
trial-run,turall_ran,turall_ran,totally _ ran,turall_ran
triumph,tinaup,tina,triumph,tinaup
triumph,trijant,trojan,transit,trijant
triumph,trile,triple,truly,triple
triumph,truimped,trumped,triumph,trumped
triumph,trumiphum,trumiphum,triumph,triumph
triumph,tryant,bryant,truant,treatment
triumph,tryenth,trent,strength,strength
triumph,trymphant,triumphant,triumphant,triumphant
triumph,trymunpth,trymunpth,triumph,triumph
triumph,trymupt,tryout,triumph,triumph
triumph,tryumphump,tryumphump,triumph,triumph
triumph,tryunfunt,tryunfunt,tryunfunt,tryunfunt
triumph,tryunnt,truant,treatment,tryout
triumph,tyranpth,tyrant,triumph,tyranpth
triumph,tyront,tyrone,tyront,front
trotting,galaing,galling,falling,falling
trotting,retotig,retotig,retiring,retotig
trotting,tarning,warning,morning,training
trotting,tatt,matt,that,that
trotting,teing,being,thing,training
trotting,tireing,tiring,tired,tired
trotting,toght,tight,tight,tight
trotting,truty,truth,truly,truly
troublesome,troblernsom,troblernsom,troublesome,troblernsom
turned,dilay,delay,delay,delay
turned,tande,tandem,tense,trade
turned,tann,ann,turned,tank
turned,tanr,tank,turned,turned
turned,tedt,text,test,that
turned,tet,tet,test,test
turned,tian,than,that,that
turned,toda,today,today,today
turned,tont,font,turned,not
turned,tount,count,turned,young
type,atoeye,atone,type,atoeye
type,lait,last,last,last
type,tiemp,temp,temp,tiemp
type,tinent,silent,tent,tiny
type,tiurp,turn,troop,tiurp
unanimous,unamanius,unamanius,unanimous,unanimous
unanimous,amius,amis,amicus,famous
unanimous,annymus,anonymous,anonymous,animus
unanimous,eumamious,eumamious,eumamious,unanimous
unanimous,eunaminus,eunaminus,eunaminus,unanimous
unanimous,sallanous,sallanous,sallanous,sallanous
unanimous,umamilus,umamilus,unanimous,unanimous
unanimous,umanaress,umanaress,unanimous,umanaress
unanimous,umanmuse,umanmuse,unanimous,unanimous
unanimous,umionus,unions,unanimous,ominous
unanimous,unaimulas,unaimulas,unanimous,unaimulas
unanimous,unamaless,nameless,unanimous,unamaless
unanimous,unamanus,unamanus,unanimous,unanimous
unanimous,unamies,names,unamies,enemies
unanimous,unamuse,amuse,unanimous,unamuse
unanimous,unamusts,unamusts,unamusts,unamusts
unanimous,unananucs,unananucs,unananucs,unananucs
unanimous,unaniae,urania,unanimous,unaniae
unanimous,unanously,unanimously,unanimously,unanimously
unanimous,unariowas,unariowas,unanimous,unariowas
unanimous,uniamoes,uniamoes,unanimous,unanimous
unanimous,uniamones,uniamones,unanimous,uniamones
unanimous,unimas,animas,animals,unanimous
unanimous,uniminus,uniminus,unanimous,unanimous
unanimous,uniom,union,union,union
unanimous,uniomus,unions,unanimous,uniomus
unanimous,unionous,unions,unionous,unionous
unanimous,unitomious,unitomious,unitomious,unitomious
unanimous,unminus,minus,unanimous,unminus
unanimous,unmnus,uranus,unanimous,unmnus
unanimous,unnames,unnamed,unnamed,unnamed
unanimous,unninote,unninote,unnoticed,unninote
unanimous,unomise,noise,unomise,unomise
unanimous,unomust,unjust,unjust,unjust
unanimous,youmanles,youmanles,youmanles,youmanles
unanimous,younamenous,younamenous,younamenous,younamenous
unanimous,younamess,younamess,unanimous,younamess
uncomfortable,uncomfterble,uncomfterble,uncomfortable,uncomfortable
understand,andsadit,andsadit,understand,andsadit
understand,andseit,handset,understand,andseit
understand,downedstaed,downedstaed,downedstaed,downedstaed
understand,udhirsand,udhirsand,udhirsand,understand
understand,udstair,upstairs,upstairs,upstairs
understand,undisandit,undisandit,understand,undisandit
understand,undratit,undratit,undratit,undratit
understand,undsid,undid,unsaid,undsid
understand,undstone,sandstone,understand,undstone
understand,urset,upset,upset,users
undoubtedly,ondoutally,ondoutally,undoubtedly,ondoutally
undoubtedly,ontable,notable,notable,battle
undoubtedly,ontotadly,ontotadly,undoubtedly,undoubtedly
undoubtedly,undaughtly,undaughtly,undoubtedly,undoubtedly
undoubtedly,undobtabily,undobtabily,undoubtedly,undoubtedly
undoubtedly,undolley,unrolled,undoubtedly,undolley
undoubtedly,undotaley,undotaley,undoubtedly,undotaley
undoubtedly,undotally,undotally,undoubtedly,undoubtedly
undoubtedly,undotaly,undotaly,undoubtedly,undotaly
undoubtedly,undoubt,doubt,about,undoubt
undoubtedly,undoubtaially,undoubtaially,undoubtedly,undoubtaially
undoubtedly,undoubtalady,undoubtalady,undoubtedly,undoubtedly
undoubtedly,undoughtably,undoughtably,undoubtedly,undoughtably
undoubtedly,undoughtly,undoughtly,undoubtedly,undoubtedly
undoubtedly,undouplably,undouplably,undoubtedly,undouplably
undoubtedly,undoutbablly,undoutbablly,undoubtedly,undoutbablly
undoubtedly,undoutively,undoutively,undoubtedly,undoutively
undoubtedly,undovt,undo,next,undovt
undoubtedly,unduitable,unsuitable,unsuitable,unsuitable
unemployed,amped,camped,amped,tape
unemployed,annepld,annexed,unemployed,annepld
